Kalenderwoche;Datum;Wochentag;Anfang;Ende;Std.;Min.;UB/Archiv;Tage;Besuchsstunden;Anzahl Besucher;Zeit/Besuch;Ende Gelände;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-20;Mittwoch;13:50;15:15;1;25;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-20;Mittwoch;14:40;15:20;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-20;Mittwoch;14:45;14:46;0;1;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-20;Mittwoch;15:30;15:50;0;20;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;9:15;12:00;2;45;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;9:30;12:00;2;30;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:35;12:00;1;25;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:40;11:55;1;15;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:40;11:55;1;15;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:40;12:00;1;20;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:40;11:55;1;15;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;10:35;12:00;1;25;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:15;14:20;1;5;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:00;13:50;0;50;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:00;15:20;2;20;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:05;16:00;2;55;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:15;15:10;1;55;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:15;15:00;1;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:15;15:50;2;35;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:25;15:55;2;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;13:30;15:00;1;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;14:00;14:01;0;1;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;14:00;16:01;2;1;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-21;Donnerstag;14:35;15:55;1;20;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-22;Freitag;11:05;11:06;0;1;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-22;Freitag;14:40;14:45;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-22;Freitag;14:40;14:45;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2022-07-22;Freitag;13:55;14:20;0;25;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;9:00;9:05;0;5;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;11:45;11:50;0;5;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;13:17;15:59;2;42;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;14:10;14:52;0;42;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;14:20;15:56;1;36;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-25;Montag;14:29;15:57;1;38;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-26;Dienstag;9:20;10:45;1;25;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-26;Dienstag;9:30;11:45;2;15;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-26;Dienstag;10:00;12:00;2;0;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-26;Dienstag;13:52;15:58;2;6;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;9:00;10:15;1;15;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;10:00;10:05;0;5;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;10:15;12:00;1;45;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;10:15;11:15;1;0;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;10:50;12:00;1;10;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;11:50;12:00;0;10;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;13:35;14:15;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;13:45;14:50;1;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;13:45;14:20;0;35;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;14:00;15:55;1;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-27;Mittwoch;14:35;15:50;1;15;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;10:10;11:55;1;45;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;10:30;11:30;1;0;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;10:45;11:55;1;10;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;13:25;13:26;0;1;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;13:30;13:31;0;1;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;13:35;13:36;0;1;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;15:10;15:11;0;1;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-28;Donnerstag;16:00;16:05;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;9:05;11:30;2;25;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;10:15;10:40;0;25;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;11:05;11:55;0;50;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;10:10;11:55;0;45;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;11:50;11:55;0;5;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;13:15;15:55;2;40;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;13:36;14:26;0;50;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;2022-07-29;Freitag;15:26;15:47;0;21;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-01;Montag;10:30;11:05;0;15;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-01;Montag;15:24;15:50;0;26;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-02;Dienstag;10:50;10:52;0;2;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;9:00;11:55;2;55;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;9:20;9:21;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;10:35;10:50;0;15;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;11:25;11:26;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;13:25;15:55;2;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-03;Mittwoch;14:35;14:36;0;1;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;9:00;11:50;2;50;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;9:35;12:00;2;25;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;9:40;10:20;0;40;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;10:50;12:00;1;10;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;13:20;16:00;2;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;13:20;13:30;0;10;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;13:35;14:15;0;40;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;13:55;16:00;2;5;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;14:34;15:00;0;26;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-04;Donnerstag;15:19;16:00;0;41;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-05;Freitag;11:13;11:58;0;45;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-05;Freitag;13:05;13:20;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-05;Freitag;15:35;15:55;0;20;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-05;Freitag;15:10;15:55;0;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;2022-08-05;Freitag;15:50;15:52;0;2;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;9:20;11:55;2;35;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;10:25;10:35;0;10;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;13:05;15:57;2;52;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;13:08;14:50;1;42;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;13:23;15:59;2;36;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;14:05;14:25;0;20;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;14:28;15:22;0;45;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;15:00;15:05;0;5;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-08;Montag;9:10;11:45;2;35;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-09;Dienstag;13:15;15:55;2;40;UB;1;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-09;Dienstag;13:50;15:15;1;25;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-10;Mittwoch;13:00;16:55;3;55;Archiv;1;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-10;Mittwoch;13:00;16:55;3;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-10;Mittwoch;13:00;16:55;3;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-10;Mittwoch;13:55;15:55;2;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-11;Donnerstag;9:05;11:15;2;10;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-11;Donnerstag;13:00;17:30;4;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-11;Donnerstag;13:05;15:20;2;15;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-11;Donnerstag;15:20;15:50;0;30;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-12;Freitag;10:40;10:47;0;7;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-12;Freitag;13:11;15:33;2;22;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-12;Freitag;13:12;15:33;2;21;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-12;Freitag;13:15;15:33;2;18;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;2022-08-12;Freitag;14:45;15:21;0;36;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-15;Montag;9:19;9:20;0;1;UB/Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-15;Montag;10:40;10:41;0;1;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-15;Montag;13:05;15:57;2;52;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-15;Montag;13:06;14:45;1;39;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-15;Montag;13:50;15:58;2;8;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;9:00;12:00;3;0;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;9:05;12:00;2;55;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;9:10;12:00;2;50;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;10:15;12:00;1;45;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;13:05;15:40;2;35;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;13:07;15:36;2;29;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;13:09;15:57;2;46;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;13:10;15:58;2;48;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;13:12;15:59;2;47;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-16;Dienstag;14:10;15:41;1;31;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;9:15;11:56;2;41;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;9:20;11:57;2;37;UB/Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;10:35;11:15;0;40;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;13:00;15:49;2;49;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;13:15;15:58;2;43;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-17;Mittwoch;13:40;14:58;1;18;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;9:20;11:55;2;35;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;9:25;11:40;2;15;UB/Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;9:55;11:55;2;0;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;11:05;11:50;0;45;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;13:00;15:25;2;25;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;13:05;15:00;1;55;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;13:08;15:54;2;46;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;13:15;15:53;2;38;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-18;Donnerstag;14:08;15:45;1;37;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;9:10;11:55;2;45;Archiv;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;9:15;9:20;0;5;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;10:05;11:50;1;45;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;10:20;11:50;1;30;UB;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;11:00;11:55;0;55;UB/Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;13:00;14:30;1;30;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;13:10;14:10;1;0;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-19;Freitag;15:20;15:55;0;35;UB/Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;2022-08-22;Montag;9:00;11:55;2;55;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;2022-08-22;Montag;11:40;11:55;0;15;Archiv;;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;2022-08-22;Montag;13:00;15:50;2;50;Archiv;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;2022-08-22;Montag;13:01;15:18;2;17;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;2022-08-22;Montag;14:10;15:58;1;48;UB;;n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;2022-08-23;Dienstag;10:55;11:55;1;0;UB;1;v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
